district_id,police_station_id,crime_category_id,crime_registered_date,day_of_week,week_of_year,crime_month,crime_quarter,crime_year,lag_1,lag_7,lag_30,rolling_avg_7,rolling_avg_30,crime_count
46044000000058014,46044000000052461,46044000000058018,2023-02-06,1,6,2,1,2023,,,,10,10,10
46044000000058012,46044000000052471,46044000000056022,2025-04-01,2,14,4,2,2025,,,,8,8,8
46044000000054015,46044000000053509,46044000000053039,2023-10-10,2,41,10,4,2023,,,,10,10,10
46044000000056018,46044000000052479,46044000000058017,2022-02-11,5,6,2,1,2022,,,,10,10,10
46044000000054018,46044000000053535,46044000000053038,2023-02-24,5,8,2,1,2023,,,,9,9,9
46044000000055009,46044000000053576,46044000000055012,2023-09-24,0,38,9,3,2023,,,,8,8,8
46044000000055008,46044000000054506,46044000000055011,2024-04-13,6,15,4,2,2024,,,,7,7,7
46044000000056014,46044000000053564,46044000000057008,2023-03-20,1,12,3,1,2023,,,,10,10,10
46044000000056013,46044000000053517,46044000000052021,2025-05-05,1,19,5,2,2025,,,,7,7,7
46044000000056017,46044000000052528,46044000000053038,2024-05-23,4,21,5,2,2024,,,,8,8,8
46044000000057005,46044000000053591,46044000000053039,2025-04-07,1,15,4,2,2025,,,,10,10,10
46044000000056014,46044000000052482,46044000000058017,2022-02-01,2,5,2,1,2022,,,,7,7,7
46044000000056014,46044000000052482,46044000000058017,2024-06-08,6,23,6,2,2024,7,,,362.5,362.5,25
46044000000056015,46044000000052484,46044000000053038,2025-04-26,6,17,4,2,2025,,,,8,8,8
46044000000055009,46044000000052520,46044000000056022,2023-07-20,4,29,7,3,2023,,,,8,8,8
46044000000053033,46044000000052471,46044000000053040,2024-02-26,1,9,2,1,2024,,,,10,10,10
46044000000053033,46044000000054500,46044000000055012,2025-05-10,6,19,5,2,2025,,,,10,10,10
46044000000058015,46044000000053552,46044000000055011,2023-03-14,2,11,3,1,2023,,,,10,10,10
46044000000053031,46044000000054503,46044000000055012,2024-05-14,2,20,5,2,2024,,,,9,9,9
46044000000053031,46044000000052444,46044000000053039,2022-04-19,2,16,4,2,2022,,,,10,10,10
46044000000055009,46044000000052553,46044000000054027,2024-12-07,6,49,12,4,2024,,,,10,10,10
46044000000052016,46044000000052528,46044000000054027,2024-11-11,1,46,11,4,2024,,,,10,10,10
46044000000054016,46044000000053566,46044000000058017,2023-04-09,0,14,4,2,2023,,,,10,10,10
46044000000054016,46044000000052568,46044000000053039,2024-08-09,5,32,8,3,2024,,,,9,9,9
46044000000057006,46044000000052501,46044000000053038,2024-04-27,6,17,4,2,2024,,,,10,10,10
46044000000055009,46044000000052478,46044000000058018,2024-11-26,2,48,11,4,2024,,,,9,9,9
46044000000058011,46044000000053505,46044000000055011,2024-07-18,4,29,7,3,2024,,,,9,9,9
46044000000058011,46044000000052532,46044000000053039,2024-05-19,0,20,5,2,2024,,,,10,10,10
46044000000052016,46044000000053573,46044000000057008,2025-09-27,6,39,9,3,2025,,,,7,7,7
46044000000056018,46044000000053542,46044000000058017,2024-08-11,0,32,8,3,2024,,,,10,10,10
46044000000054018,46044000000054513,46044000000053038,2024-03-06,3,10,3,1,2024,,,,8,8,8
46044000000056016,46044000000052495,46044000000056021,2022-11-08,2,45,11,4,2022,,,,10,10,10
46044000000058012,46044000000053564,46044000000058018,2022-04-20,3,16,4,2,2022,,,,8,8,8
46044000000058011,46044000000053501,46044000000056021,2022-06-13,1,24,6,2,2022,,,,10,10,10
46044000000053031,46044000000053531,46044000000055012,2023-07-25,2,30,7,3,2023,,,,10,10,10
46044000000052016,46044000000053499,46044000000056022,2022-02-03,4,5,2,1,2022,,,,10,10,10
46044000000058013,46044000000053612,46044000000058017,2024-06-07,5,23,6,2,2024,,,,10,10,10
46044000000055006,46044000000052555,46044000000053039,2025-06-25,3,26,6,2,2025,,,,10,10,10
46044000000058012,46044000000053619,46044000000058018,2023-11-24,5,47,11,4,2023,,,,10,10,10
46044000000056014,46044000000052473,46044000000058018,2025-11-14,5,46,11,4,2025,,,,8,8,8
46044000000052017,46044000000052493,46044000000056021,2025-04-07,1,15,4,2,2025,,,,9,9,9
46044000000053033,46044000000053531,46044000000056021,2022-01-16,0,2,1,1,2022,,,,10,10,10
46044000000053034,46044000000052465,46044000000052021,2023-09-07,4,36,9,3,2023,,,,6,6,6
46044000000054018,46044000000052538,46044000000057008,2025-12-06,6,49,12,4,2025,,,,1,1,1
46044000000054018,46044000000052538,46044000000053039,2025-12-06,6,49,12,4,2025,,,,1,1,1
46044000000053032,46044000000052481,46044000000055012,2024-07-23,2,30,7,3,2024,,,,1,1,1
46044000000053032,46044000000052481,46044000000055011,2024-07-23,2,30,7,3,2024,,,,1,1,1
46044000000052017,46044000000053542,46044000000058017,2024-01-05,5,1,1,1,2024,,,,1,1,1
46044000000055008,46044000000053577,46044000000053038,2025-12-17,3,51,12,4,2025,,,,1,1,1
46044000000054018,46044000000052538,46044000000058018,2025-12-06,6,49,12,4,2025,,,,1,1,1
46044000000055008,46044000000053577,46044000000055011,2025-12-17,3,51,12,4,2025,,,,1,1,1
46044000000055008,46044000000053522,46044000000053039,2025-12-09,2,50,12,4,2025,,,,1,1,1
46044000000055008,46044000000053577,46044000000053040,2025-12-17,3,51,12,4,2025,,,,1,1,1
46044000000054018,46044000000052538,46044000000055012,2025-12-06,6,49,12,4,2025,,,,1,1,1
46044000000052017,46044000000053542,46044000000054027,2024-01-05,5,1,1,1,2024,,,,1,1,1
46044000000052017,46044000000053542,46044000000054027,2024-10-03,4,40,10,4,2024,1,,,71.5,71.5,43
46044000000055008,46044000000053577,46044000000053039,2025-12-17,3,51,12,4,2025,,,,1,1,1
46044000000055008,46044000000053522,46044000000058017,2025-12-09,2,50,12,4,2025,,,,1,1,1
46044000000055008,46044000000053522,46044000000056021,2025-12-09,2,50,12,4,2025,,,,1,1,1
46044000000053032,46044000000052481,46044000000054027,2024-07-23,2,30,7,3,2024,,,,1,1,1
46044000000055008,46044000000053577,46044000000052021,2025-12-17,3,51,12,4,2025,,,,1,1,1
46044000000053032,46044000000053528,46044000000058017,2022-10-09,0,40,10,4,2022,,,,1,1,1
46044000000053031,46044000000053564,46044000000057008,2023-10-01,0,39,10,4,2023,,,,1,1,1
46044000000053033,46044000000054514,46044000000053039,2025-03-28,5,13,3,1,2025,,,,1,1,1
46044000000053033,46044000000052514,46044000000057008,2025-07-24,4,30,7,3,2025,,,,1,1,1
46044000000053032,46044000000052481,46044000000058018,2024-07-23,2,30,7,3,2024,,,,1,1,1
46044000000056018,46044000000053560,46044000000056022,2022-07-12,2,28,7,3,2022,,,,1,1,1
46044000000057005,46044000000054487,46044000000053040,2024-11-25,1,48,11,4,2024,,,,1,1,1
46044000000058012,46044000000053607,46044000000058017,2025-08-06,3,32,8,3,2025,,,,1,1,1
46044000000055008,46044000000053522,46044000000054027,2025-12-09,2,50,12,4,2025,,,,1,1,1
46044000000053031,46044000000053564,46044000000053038,2023-10-01,0,39,10,4,2023,,,,1,1,1
46044000000053033,46044000000054514,46044000000058017,2025-03-28,5,13,3,1,2025,,,,1,1,1
46044000000052018,46044000000053572,46044000000052021,2023-03-08,3,10,3,1,2023,,,,1,1,1
46044000000052017,46044000000053544,46044000000057008,2023-07-26,3,30,7,3,2023,,,,1,1,1
46044000000054016,46044000000054520,46044000000053040,2024-01-28,0,4,1,1,2024,,,,1,1,1
46044000000054016,46044000000054520,46044000000052021,2024-01-28,0,4,1,1,2024,,,,1,1,1
46044000000058012,46044000000053607,46044000000053040,2025-08-06,3,32,8,3,2025,,,,1,1,1
46044000000057003,46044000000053607,46044000000052021,2022-08-26,5,34,8,3,2022,,,,1,1,1
46044000000054018,46044000000052538,46044000000054027,2025-12-06,6,49,12,4,2025,,,,1,1,1
46044000000057005,46044000000054487,46044000000058017,2024-11-25,1,48,11,4,2024,,,,1,1,1
46044000000052018,46044000000053572,46044000000055012,2023-03-08,3,10,3,1,2023,,,,1,1,1
46044000000055007,46044000000053505,46044000000055012,2022-10-26,3,43,10,4,2022,,,,1,1,1
46044000000057006,46044000000052450,46044000000053039,2023-08-02,3,31,8,3,2023,,,,1,1,1
46044000000057005,46044000000054487,46044000000052021,2024-11-25,1,48,11,4,2024,,,,4,4,4
46044000000055007,46044000000053505,46044000000053038,2022-10-26,3,43,10,4,2022,,,,5,5,5
46044000000052016,46044000000052531,46044000000054027,2022-02-25,5,8,2,1,2022,,,,4,4,4
46044000000053031,46044000000054491,46044000000053040,2023-11-02,4,44,11,4,2023,,,,9,9,9
46044000000056018,46044000000054505,46044000000055012,2025-08-24,0,34,8,3,2025,,,,9,9,9
46044000000055008,46044000000053577,46044000000056022,2025-12-17,3,51,12,4,2025,,,,8,8,8
46044000000052017,46044000000054503,46044000000053039,2025-03-27,4,13,3,1,2025,,,,6,6,6
46044000000052018,46044000000052550,46044000000058018,2025-05-20,2,21,5,2,2025,,,,10,10,10
46044000000055009,46044000000053522,46044000000055012,2024-12-13,5,50,12,4,2024,,,,9,9,9
46044000000052017,46044000000053551,46044000000053038,2025-07-01,2,27,7,3,2025,,,,8,8,8
46044000000054016,46044000000054491,46044000000057008,2024-11-04,1,45,11,4,2024,,,,8,8,8
46044000000057006,46044000000052454,46044000000054027,2023-08-01,2,31,8,3,2023,,,,9,9,9
46044000000054018,46044000000053609,46044000000055011,2022-09-22,4,38,9,3,2022,,,,7,7,7
46044000000056014,46044000000052540,46044000000053038,2022-02-01,2,5,2,1,2022,,,,8,8,8
46044000000057006,46044000000053569,46044000000056021,2022-06-28,2,26,6,2,2022,,,,10,10,10
46044000000054016,46044000000053512,46044000000058017,2022-02-13,0,6,2,1,2022,,,,9,9,9
46044000000052016,46044000000052485,46044000000057008,2025-10-14,2,42,10,4,2025,,,,10,10,10
46044000000057005,46044000000053560,46044000000053038,2025-07-02,3,27,7,3,2025,,,,9,9,9
46044000000057003,46044000000054496,46044000000055012,2023-06-04,0,22,6,2,2023,,,,10,10,10
46044000000056015,46044000000052524,46044000000053040,2022-05-01,0,17,5,2,2022,,,,10,10,10
46044000000056018,46044000000052512,46044000000056021,2023-08-13,0,32,8,3,2023,,,,8,8,8
46044000000055008,46044000000053577,46044000000057008,2025-12-17,3,51,12,4,2025,,,,10,10,10
46044000000053034,46044000000053601,46044000000058017,2023-04-24,1,17,4,2,2023,,,,10,10,10
46044000000058014,46044000000053561,46044000000055012,2022-04-22,5,16,4,2,2022,,,,10,10,10
46044000000055007,46044000000052534,46044000000052021,2025-12-12,5,50,12,4,2025,,,,10,10,10
46044000000055009,46044000000053576,46044000000052021,2023-09-24,0,38,9,3,2023,,,,10,10,10
46044000000058011,46044000000053523,46044000000052021,2025-02-15,6,7,2,1,2025,,,,9,9,9
46044000000055008,46044000000053571,46044000000055012,2024-06-02,0,22,6,2,2024,,,,9,9,9
46044000000057005,46044000000053572,46044000000053039,2023-10-20,5,42,10,4,2023,,,,9,9,9
46044000000055006,46044000000053549,46044000000053040,2022-11-04,5,44,11,4,2022,,,,8,8,8
46044000000056015,46044000000053560,46044000000053039,2023-12-15,5,50,12,4,2023,,,,10,10,10
46044000000058011,46044000000053585,46044000000056022,2022-02-02,3,5,2,1,2022,,,,8,8,8
46044000000057005,46044000000052470,46044000000053039,2025-01-19,0,3,1,1,2025,,,,9,9,9
46044000000057006,46044000000053599,46044000000053039,2024-06-23,0,25,6,2,2024,,,,8,8,8
46044000000057005,46044000000052521,46044000000056021,2022-04-18,1,16,4,2,2022,,,,8,8,8
46044000000052016,46044000000052512,46044000000053038,2023-08-21,1,34,8,3,2023,,,,10,10,10
46044000000055009,46044000000052474,46044000000055012,2022-10-08,6,40,10,4,2022,,,,7,7,7
46044000000055007,46044000000052464,46044000000055011,2024-11-15,5,46,11,4,2024,,,,6,6,6
46044000000053033,46044000000052499,46044000000054027,2025-04-06,0,14,4,2,2025,,,,10,10,10
46044000000057005,46044000000053532,46044000000053039,2024-02-24,6,8,2,1,2024,,,,8,8,8
46044000000056015,46044000000052498,46044000000055011,2022-07-24,0,29,7,3,2022,,,,10,10,10
46044000000056018,46044000000052506,46044000000052021,2024-07-08,1,28,7,3,2024,,,,9,9,9
46044000000054016,46044000000053558,46044000000055012,2024-04-02,2,14,4,2,2024,,,,10,10,10
46044000000055007,46044000000052517,46044000000055012,2023-11-03,5,44,11,4,2023,,,,7,7,7
46044000000057004,46044000000053562,46044000000056022,2024-12-24,2,52,12,4,2024,,,,10,10,10
46044000000053033,46044000000053568,46044000000058017,2024-07-04,4,27,7,3,2024,,,,9,9,9
46044000000052018,46044000000052526,46044000000057008,2024-07-09,2,28,7,3,2024,,,,10,10,10
46044000000054016,46044000000053572,46044000000056021,2025-10-27,1,44,10,4,2025,,,,8,8,8
46044000000056015,46044000000054510,46044000000052021,2022-03-26,6,12,3,1,2022,,,,10,10,10
46044000000055006,46044000000053605,46044000000056021,2023-03-12,0,10,3,1,2023,,,,9,9,9
46044000000052016,46044000000053564,46044000000058018,2024-12-22,0,51,12,4,2024,,,,10,10,10
46044000000054017,46044000000053584,46044000000053038,2023-07-03,1,27,7,3,2023,,,,9,9,9
46044000000058012,46044000000053597,46044000000055012,2023-05-25,4,21,5,2,2023,,,,9,9,9
46044000000052014,46044000000053551,46044000000053038,2024-11-18,1,47,11,4,2024,,,,10,10,10
46044000000052017,46044000000052446,46044000000056022,2023-05-28,0,21,5,2,2023,,,,9,9,9
46044000000057004,46044000000053498,46044000000057008,2023-01-06,5,1,1,1,2023,,,,9,9,9
46044000000052018,46044000000053587,46044000000054027,2022-02-04,5,5,2,1,2022,,,,9,9,9
46044000000053034,46044000000053569,46044000000055012,2022-02-16,3,7,2,1,2022,,,,6,6,6
46044000000058014,46044000000053610,46044000000052021,2024-01-19,5,3,1,1,2024,,,,10,10,10
46044000000057003,46044000000053525,46044000000052021,2023-12-22,5,51,12,4,2023,,,,8,8,8
46044000000057005,46044000000053561,46044000000055012,2024-11-23,6,47,11,4,2024,,,,10,10,10
46044000000058015,46044000000053571,46044000000056022,2025-07-05,6,27,7,3,2025,,,,7,7,7
46044000000057004,46044000000053534,46044000000052021,2024-07-18,4,29,7,3,2024,,,,8,8,8
46044000000055008,46044000000053577,46044000000054027,2025-12-17,3,51,12,4,2025,,,,10,10,10
46044000000054017,46044000000052443,46044000000053040,2024-06-26,3,26,6,2,2024,,,,8,8,8
46044000000053033,46044000000053506,46044000000055011,2022-05-06,5,18,5,2,2022,,,,7,7,7
46044000000054018,46044000000053514,46044000000056022,2025-04-05,6,14,4,2,2025,,,,10,10,10
46044000000055007,46044000000053531,46044000000055012,2023-05-12,5,19,5,2,2023,,,,9,9,9
46044000000055008,46044000000053504,46044000000054027,2022-02-20,0,7,2,1,2022,,,,10,10,10
46044000000054016,46044000000053603,46044000000057008,2024-12-21,6,51,12,4,2024,,,,9,9,9
46044000000052016,46044000000053541,46044000000056021,2022-07-27,3,30,7,3,2022,,,,10,10,10
46044000000054018,46044000000052492,46044000000058018,2025-06-15,0,24,6,2,2025,,,,8,8,8
46044000000053034,46044000000052511,46044000000056022,2022-07-12,2,28,7,3,2022,,,,10,10,10
46044000000055006,46044000000052471,46044000000057008,2023-06-05,1,23,6,2,2023,,,,7,7,7
46044000000054018,46044000000053574,46044000000058017,2022-02-22,2,8,2,1,2022,,,,10,10,10
46044000000055007,46044000000052489,46044000000054027,2022-01-20,4,3,1,1,2022,,,,7,7,7
46044000000057004,46044000000052510,46044000000053039,2023-11-10,5,45,11,4,2023,,,,10,10,10
46044000000058011,46044000000053523,46044000000053039,2025-02-15,6,7,2,1,2025,,,,10,10,10
46044000000056014,46044000000052533,46044000000058017,2022-01-27,4,4,1,1,2022,,,,10,10,10
46044000000056015,46044000000054511,46044000000056022,2022-10-25,2,43,10,4,2022,,,,6,6,6
46044000000053033,46044000000053542,46044000000057008,2025-12-02,2,49,12,4,2025,,,,8,8,8
46044000000056014,46044000000054493,46044000000053038,2022-04-22,5,16,4,2,2022,,,,9,9,9
46044000000057006,46044000000052540,46044000000054027,2025-09-12,5,37,9,3,2025,,,,9,9,9
46044000000056015,46044000000052499,46044000000058017,2025-11-07,5,45,11,4,2025,,,,7,7,7
46044000000057006,46044000000053497,46044000000054027,2022-09-13,2,37,9,3,2022,,,,9,9,9
46044000000055007,46044000000052566,46044000000053039,2024-05-22,3,21,5,2,2024,,,,7,7,7
46044000000056014,46044000000052523,46044000000053040,2022-03-09,3,10,3,1,2022,,,,8,8,8
46044000000056015,46044000000053559,46044000000054027,2025-01-03,5,1,1,1,2025,,,,8,8,8
46044000000052016,46044000000052565,46044000000055011,2023-10-26,4,43,10,4,2023,,,,22,22,22
46044000000056014,46044000000052578,46044000000053038,2025-02-20,4,8,2,1,2025,,,,36,36,36
46044000000056015,46044000000053617,46044000000053039,2022-05-18,3,20,5,2,2022,,,,33,33,33
46044000000055008,46044000000053579,46044000000056021,2022-12-14,3,50,12,4,2022,,,,21,21,21
46044000000055008,46044000000053555,46044000000055012,2024-08-07,3,32,8,3,2024,,,,40,40,40
46044000000054018,46044000000053514,46044000000056021,2024-01-28,0,4,1,1,2024,,,,20,20,20
46044000000055007,46044000000053614,46044000000057008,2024-01-10,3,2,1,1,2024,,,,30,30,30
46044000000057006,46044000000054505,46044000000053039,2025-11-26,3,48,11,4,2025,,,,18,18,18
46044000000056013,46044000000052551,46044000000053039,2022-02-03,4,5,2,1,2022,,,,38,38,38
46044000000056015,46044000000053617,46044000000054027,2022-05-18,3,20,5,2,2022,,,,50,50,50
46044000000054016,46044000000052478,46044000000056021,2022-10-23,0,42,10,4,2022,,,,16,16,16
46044000000053033,46044000000053565,46044000000058017,2023-06-12,1,24,6,2,2023,,,,30,30,30
46044000000056014,46044000000053535,46044000000058017,2023-08-13,0,32,8,3,2023,,,,20,20,20
46044000000056014,46044000000052483,46044000000053038,2022-06-21,2,25,6,2,2022,,,,21,21,21
46044000000058011,46044000000052486,46044000000057008,2022-02-27,0,8,2,1,2022,,,,29,29,29
46044000000058011,46044000000053562,46044000000055011,2023-07-21,5,29,7,3,2023,,,,18,18,18
46044000000054016,46044000000052478,46044000000058018,2022-10-23,0,42,10,4,2022,,,,31,31,31
46044000000055008,46044000000053511,46044000000056021,2022-10-17,1,42,10,4,2022,,,,32,32,32
46044000000057003,46044000000052568,46044000000053040,2023-10-17,2,42,10,4,2023,,,,22,22,22
46044000000056015,46044000000053492,46044000000056022,2022-03-18,5,11,3,1,2022,,,,17,17,17
46044000000055007,46044000000052576,46044000000055011,2025-01-10,5,2,1,1,2025,,,,33,33,33
46044000000052016,46044000000052531,46044000000056022,2022-02-25,5,8,2,1,2022,,,,9,9,9
46044000000058015,46044000000054495,46044000000053038,2024-02-01,4,5,2,1,2024,,,,9,9,9
46044000000054015,46044000000054491,46044000000054027,2024-12-24,2,52,12,4,2024,,,,10,10,10
46044000000056017,46044000000052519,46044000000058018,2022-11-22,2,47,11,4,2022,,,,9,9,9
46044000000058011,46044000000052557,46044000000053038,2025-02-15,6,7,2,1,2025,,,,8,8,8
46044000000052016,46044000000053515,46044000000056022,2022-04-19,2,16,4,2,2022,,,,10,10,10
46044000000058012,46044000000053507,46044000000056021,2022-08-08,1,32,8,3,2022,,,,9,9,9
46044000000055009,46044000000053574,46044000000053040,2023-06-05,1,23,6,2,2023,,,,10,10,10
46044000000056018,46044000000052452,46044000000054027,2023-05-07,0,18,5,2,2023,,,,10,10,10
46044000000058015,46044000000052531,46044000000053038,2022-08-15,1,33,8,3,2022,,,,10,10,10
46044000000056014,46044000000052536,46044000000053040,2024-03-26,2,13,3,1,2024,,,,9,9,9
46044000000054016,46044000000053569,46044000000057008,2022-05-12,4,19,5,2,2022,,,,8,8,8
46044000000054016,46044000000052552,46044000000056022,2024-04-17,3,16,4,2,2024,,,,8,8,8
46044000000058014,46044000000052461,46044000000054027,2023-02-06,1,6,2,1,2023,,,,10,10,10
46044000000058013,46044000000053610,46044000000056022,2023-01-06,5,1,1,1,2023,,,,10,10,10
46044000000055008,46044000000052563,46044000000052021,2023-09-22,5,38,9,3,2023,,,,10,10,10
46044000000058012,46044000000053578,46044000000058017,2023-11-07,2,45,11,4,2023,,,,7,7,7
46044000000055007,46044000000054506,46044000000053039,2025-07-02,3,27,7,3,2025,,,,9,9,9
46044000000053033,46044000000053511,46044000000052021,2023-11-01,3,44,11,4,2023,,,,9,9,9
46044000000056013,46044000000052494,46044000000056021,2025-03-04,2,10,3,1,2025,,,,7,7,7
46044000000056018,46044000000053544,46044000000054027,2022-11-09,3,45,11,4,2022,,,,9,9,9
46044000000054015,46044000000052490,46044000000055011,2023-09-22,5,38,9,3,2023,,,,9,9,9
